,,event,position,timestamp,status,rate
464,18,1,262,1198,0,1
464,19,0,262,1205,1,1
464,20,1,270,1213,0,1
464,21,2,254,1518,0,1
464,22,2,223,1529,0,1
464,23,1,249,1555,0,1
464,24,0,249,1563,1,1
464,25,1,271,1585,0,1
464,26,0,271,1595,1,1
464,27,1,280,1604,0,1
464,28,0,280,1606,1,1
464,29,1,334,1660,0,1
464,30,0,334,1685,1,1
464,31,1,499,1849,0,1
464,32,0,499,2140,1,1
464,33,1,557,2197,0,1
464,34,0,557,2204,1,1
464,35,1,641,2287,0,1
464,36,0,641,2290,1,1
465,0,0,0,1,1,1
465,1,1,24,25,0,1
465,2,0,24,100,1,1
465,3,1,60,136,0,1
465,4,0,60,247,1,1
465,5,1,73,260,0,1
465,6,0,73,339,1,1
465,7,3,91,345,1,1
465,8,2,105,372,1,1
465,9,1,196,464,0,1
465,10,0,196,497,1,1
465,11,1,208,509,0,1
465,12,0,208,580,1,1
465,13,1,233,605,0,1
465,14,2,208,617,0,1
465,15,1,210,621,0,1
465,16,0,210,636,1,1
465,17,1,327,752,0,1
465,18,0,327,793,1,1
465,19,1,442,907,0,1
465,20,0,442,937,1,1
465,21,1,533,1027,0,1
465,22,0,533,1046,1,1
466,0,0,0,1,1,1
466,1,2,57,66,1,1
466,2,1,57,67,0,1
466,3,0,57,82,1,1
466,4,1,77,102,0,1
466,5,0,77,139,1,1
466,6,1,86,148,0,1
466,7,0,86,209,1,1
466,8,1,91,214,0,1
466,9,0,91,247,1,1
466,10,1,131,287,0,1
466,11,0,131,310,1,1
466,12,2,174,357,1,1
466,13,1,174,357,0,1
466,14,0,174,402,1,1
466,15,1,227,454,0,1
466,16,0,227,491,1,1
466,17,2,239,523,1,1
466,18,1,239,527,0,1
466,19,2,233,574,0,1
466,20,1,234,575,0,1
466,21,3,242,628,0,1
466,22,1,243,629,0,1
466,23,0,243,639,1,1
466,24,1,340,735,0,1
466,25,2,333,1077,0,1
466,26,2,314,1082,0,1
466,27,1,321,1092,0,1
466,28,0,321,1234,1,1
466,29,1,353,1267,0,1
466,30,0,353,1283,1,1
467,0,0,0,1,1,1
468,0,0,0,2,1,1
469,0,0,0,1,1,1
470,0,0,0,1,1,1
470,1,1,134,133,0,1
470,2,0,134,213,1,1
470,3,1,156,234,0,1
470,4,0,156,249,1,1
471,0,0,0,1,1,1
471,1,2,193,230,1,1
471,2,1,193,231,0,1
471,3,0,193,233,1,1
471,4,2,686,773,1,1
471,5,1,686,774,0,1
471,6,0,686,785,1,1
471,7,3,725,787,1,1
471,8,2,1013,1085,1,1
471,9,1,1013,1085,0,1
471,10,0,1013,1100,1,1
471,11,1,1016,1103,0,1
471,12,0,1016,1116,1,1
472,0,0,0,1,1,1
473,0,0,0,1,1,1
473,1,2,4,19,1,1
473,2,1,4,21,0,1
473,3,0,4,23,1,1
473,4,2,398,422,1,1
473,5,1,398,422,0,1
473,6,2,372,425,0,1
473,7,2,358,430,0,1
473,8,1,480,553,0,1
473,9,0,480,630,1,1
474,0,0,0,1,1,1
474,1,2,16,21,1,1
474,2,2,199,209,1,1
474,3,1,199,209,0,1
474,4,0,199,225,1,1
474,5,2,259,295,1,1
474,6,1,261,298,0,1
474,7,0,261,312,1,1
474,8,2,396,456,1,1
474,9,1,396,456,0,1
474,10,0,396,458,1,1
474,11,1,397,459,0,1
474,12,0,397,473,1,1
474,13,1,402,478,0,1
474,14,0,402,488,1,1
474,15,2,441,531,1,1
474,16,1,442,532,0,1
474,17,0,442,541,1,1
475,0,0,0,1,1,1
475,1,2,47,55,1,1
475,2,1,47,55,0,1
475,3,0,47,70,1,1
477,0,0,380,32,1,1
478,0,0,380,431,1,1
479,0,0,232,1,1,1
479,1,3,250,10,1,1
479,2,3,258,16,1,1
479,3,2,233,17,1,1
479,4,2,222,22,1,1
479,5,1,225,27,0,1
479,6,3,377,84,0,1
480,0,0,0,1,1,1
480,1,1,81,81,0,1
480,2,0,81,143,1,1
480,3,1,104,166,0,1
480,4,0,104,168,1,1
480,5,1,111,175,0,1
480,6,0,111,182,1,1
480,7,1,120,191,0,1
480,8,0,120,233,1,1
480,9,1,154,267,0,1
480,10,0,154,309,1,1
480,11,2,149,311,1,1
480,12,1,152,317,0,1
480,13,0,152,343,1,1
480,14,1,160,351,0,1
480,15,0,160,395,1,1
480,16,2,156,398,1,1
480,17,1,160,405,0,1
480,18,0,160,412,1,1
480,19,1,202,455,0,1
480,20,0,202,469,1,1
480,21,1,210,477,0,1
480,22,0,210,480,1,1
480,23,1,239,509,0,1
480,24,2,233,521,0,1
480,25,1,233,521,0,1
480,26,0,233,526,1,1
480,27,2,222,530,1,1
480,28,2,217,535,1,1
480,29,1,237,557,0,1
480,30,0,237,559,1,1
480,31,1,238,560,0,1
480,32,2,230,587,0,1
480,33,2,229,596,0,1
480,34,1,229,598,0,1
480,35,2,227,606,0,1
480,36,2,222,611,0,1
480,37,2,276,671,0,1
480,38,1,277,672,0,1
480,39,2,259,675,0,1
481,0,0,159,37,1,1
481,1,2,119,39,1,1
481,2,1,144,64,0,1
481,3,3,289,68,0,1
481,4,2,133,69,0,1
481,5,1,133,69,0,1
481,6,0,133,71,1,1
481,7,3,151,73,1,1
481,8,3,179,78,1,1
481,9,3,208,83,1,1
481,10,3,237,88,1,1
481,11,3,255,93,1,1
481,12,1,255,95,0,1
481,13,3,292,99,0,1
481,14,1,292,100,0,1
481,15,0,292,102,1,1
482,0,0,0,1,1,1
482,1,1,3,4,0,1
482,2,0,3,948,1,1
482,3,1,95,1041,0,1
482,4,0,95,1051,1,1
482,5,2,193,1153,1,1
482,6,1,193,1153,0,1
482,7,0,193,1221,1,1
482,8,2,254,1291,1,1
482,9,1,254,1292,0,1
482,10,0,254,1337,1,1
482,11,2,267,1358,1,1
482,12,1,267,1359,0,1
482,13,2,264,1362,0,1
482,14,2,258,1414,0,1
482,15,2,250,1419,0,1
482,16,1,250,1419,0,1
482,17,3,263,1653,0,1
482,18,3,306,1694,0,1
482,19,2,325,1737,0,1
482,20,1,325,1740,0,1
482,21,0,325,1767,1,1
482,22,2,384,1833,1,1
482,23,1,385,1835,0,1
482,24,0,385,1849,1,1
483,0,0,0,1,1,1
483,1,3,306,48,1,1
483,2,1,306,48,0,1
483,3,0,306,51,1,1
484,0,0,0,32,1,1
484,1,1,1,33,0,1
484,2,0,1,301,1,1
484,3,2,80,466,1,1
484,4,2,57,472,1,1
484,5,1,100,519,0,1
484,6,0,100,526,1,1
484,7,2,90,562,1,1
484,8,2,71,567,1,1
484,9,2,51,586,1,1
484,10,1,83,621,0,1
484,11,2,79,628,0,1
484,12,1,82,636,0,1
484,13,0,82,641,1,1
484,14,1,89,648,0,1
484,15,0,89,658,1,1
484,16,1,100,669,0,1
484,17,0,100,674,1,1
484,18,2,124,710,1,1
484,19,1,140,729,0,1
484,20,0,140,740,1,1
484,21,2,143,756,1,1
484,22,2,141,761,1,1
484,23,1,145,765,0,1
484,24,0,145,860,1,1
484,25,1,157,872,0,1
484,26,0,157,877,1,1
484,27,1,173,893,0,1
484,28,0,173,898,1,1
484,29,2,184,913,1,1
484,30,1,186,915,0,1
484,31,2,181,954,0,1
484,32,2,175,963,0,1
484,33,1,184,975,0,1
484,34,0,184,979,1,1
484,35,1,259,1053,0,1
484,36,0,259,1142,1,1
484,37,1,266,1149,0,1
484,38,0,266,1157,1,1
484,39,2,264,1161,1,1
484,40,1,264,1163,0,1
484,41,0,264,1175,1,1
484,42,1,303,1214,0,1
484,43,0,303,1393,1,1
485,0,0,0,1,1,1
485,1,2,0,41,1,1
485,2,2,47,94,1,1
485,3,2,123,209,1,1
485,4,2,287,398,1,1
485,5,3,307,409,1,1
485,6,1,465,567,0,1
485,7,0,465,585,1,1
486,0,0,0,1,1,1
486,1,3,166,44,1,1
486,2,2,139,69,1,1
486,3,2,105,83,1,1
486,4,3,128,96,1,1
486,5,1,128,96,0,1
486,6,0,128,109,1,1
486,7,3,175,139,1,1
486,8,3,234,160,1,1
486,9,3,268,165,1,1
486,10,2,261,167,1,1
486,11,3,297,178,1,1
486,12,3,316,184,1,1
486,13,3,366,189,1,1
486,14,3,419,194,1,1
486,15,3,459,229,1,1
486,16,2,475,252,1,1
486,17,1,475,252,0,1
486,18,0,475,254,1,1
486,19,1,479,258,0,1
486,20,3,570,282,0,1
486,21,1,570,283,0,1
486,22,0,570,286,1,1
486,23,3,577,289,1,1
487,0,0,0,1,1,1.0
487,1,4,6,8,1,1.25
488,0,0,0,1,1,1
488,1,3,17,3,1,1
488,2,2,72,80,1,1
488,3,3,81,86,1,1
488,4,1,144,148,0,1
488,5,0,144,157,1,1
488,6,1,430,440,0,1
488,7,0,430,452,1,1
490,0,0,0,1,1,1.0
490,1,4,9,11,1,2.0
490,2,3,88,49,1,2.0
490,3,4,158,85,1,1.25
490,4,2,166,92,1,1.25
490,5,4,161,95,1,1.5
491,0,0,0,1,1,1.0
491,1,4,18,19,1,2.0
491,2,3,26,20,1,2.0
491,3,1,97,58,0,2.0
491,4,0,97,161,1,2.0
491,5,3,212,218,1,2.0
491,6,0,318,320,1,2.0
491,7,1,355,339,0,2.0
491,8,0,355,344,1,2.0
491,9,2,336,351,1,2.0
491,10,4,361,372,1,1.25
492,0,0,0,1,1,1.0
492,1,4,1,3,1,1.5
493,0,0,0,1,1,1.0
493,1,4,1,3,1,1.5
494,0,0,0,1,1,1
494,1,3,750,3,1,1
495,0,0,0,1,1,1
495,1,3,632,9,1,1
496,0,0,0,1,1,1
496,1,1,35,35,0,1
496,2,3,540,52,0,1
496,3,1,540,52,0,1
496,4,0,540,56,1,1
496,5,1,541,57,0,1
496,6,0,541,59,1,1
497,0,0,0,1,1,1
497,1,2,34,69,1,1
497,2,0,253,321,1,1
497,3,2,314,391,1,1
497,4,2,334,424,1,1
497,5,1,510,600,0,1
497,6,2,448,670,0,1
497,7,2,455,699,0,1
497,8,2,439,708,0,1
497,9,1,446,716,0,1
497,10,0,446,718,1,1
497,11,1,457,729,0,1
497,12,0,457,733,1,1
498,0,0,96,34,1,1
498,1,3,368,142,1,1
499,0,0,0,1,1,1
499,1,2,14,45,1,1
499,2,1,14,47,0,1
499,3,0,14,67,1,1
499,4,2,7,69,1,1
499,5,2,177,728,1,1
499,6,3,318,735,1,1
499,7,3,427,740,1,1
499,8,1,616,930,0,1
499,9,0,616,1297,1,1
499,10,1,728,1408,0,1
499,11,0,728,1450,1,1
500,0,0,0,1,1,1
500,1,3,431,402,1,1
500,2,3,466,413,1,1
500,3,3,478,418,1,1
500,4,2,464,420,1,1
500,5,2,458,437,1,1
500,6,2,441,444,1,1
500,7,3,517,508,1,1
500,8,2,510,517,1,1
500,9,3,689,668,1,1
500,10,3,723,674,1,1
500,11,3,787,727,1,1
503,0,0,0,1,1,1
503,1,2,175,193,1,1
503,2,2,153,201,1,1
503,3,2,438,530,1,1
503,4,2,430,539,1,1
503,5,1,616,723,0,1
503,6,0,616,725,1,1
503,7,1,754,862,0,1
503,8,0,754,879,1,1
503,9,2,829,990,1,1
503,10,2,820,997,1,1
503,11,2,834,1024,1,1
503,12,2,818,1030,1,1
503,13,1,825,1041,0,1
503,14,0,825,1060,1,1
503,15,2,1110,1381,1,1
504,0,0,0,1,1,1
504,1,3,50,3,1,1
504,2,3,92,9,1,1
504,3,3,106,14,1,1
504,4,3,181,36,1,1
504,5,3,273,41,1,1
504,6,3,343,50,1,1
504,7,3,410,55,1,1
504,8,3,454,89,1,1
504,9,1,503,138,0,1
504,10,0,503,173,1,1
504,11,3,554,183,1,1
504,12,3,645,188,1,1
504,13,3,700,193,1,1
504,14,3,779,198,1,1
504,15,3,837,207,1,1
504,16,3,879,212,1,1
504,17,3,934,217,1,1
504,18,3,975,223,1,1
504,19,3,1033,230,1,1
504,20,3,1086,235,1,1
504,21,1,1091,242,0,1
505,0,0,0,1,1,1
505,1,1,63,63,0,1
505,2,0,63,509,1,1
505,3,2,70,544,1,1
505,4,2,64,551,1,1
505,5,2,165,699,1,1
505,6,2,128,704,1,1
505,7,1,174,754,0,1
505,8,0,174,764,1,1
505,9,1,213,803,0,1
505,10,0,213,836,1,1
505,11,2,306,938,1,1
505,12,2,294,943,1,1
505,13,2,292,949,1,1
505,14,1,321,978,0,1
505,15,0,321,1011,1,1
505,16,3,370,1055,1,1
506,0,0,0,1,1,1
506,1,1,199,198,0,1
506,2,0,199,202,1,1
506,3,2,98,205,1,1
506,4,3,113,207,1,1
506,5,2,89,209,1,1
506,6,3,172,229,1,1
506,7,2,205,287,1,1
506,8,2,222,319,1,1
506,9,2,335,456,1,1
506,10,2,305,462,1,1
506,11,3,328,476,1,1
506,12,2,369,543,1,1
506,13,2,371,557,1,1
506,14,2,404,616,1,1
506,15,2,524,760,1,1
506,16,1,525,762,0,1
506,17,0,525,889,1,1
506,18,1,543,907,0,1
506,19,0,543,1014,1,1
506,20,1,588,1060,0,1
506,21,0,588,1214,1,1
506,22,2,917,1578,1,1
506,23,1,1008,1670,0,1
506,24,0,1008,1696,1,1
506,25,2,984,1710,1,1
506,26,1,1110,1837,0,1
506,27,0,1110,1844,1,1
506,28,1,1117,1851,0,1
506,29,2,1092,1854,0,1
506,30,2,1179,1968,0,1
506,31,2,1171,1974,0,1
506,32,2,1214,2042,0,1
506,33,2,1223,2067,0,1
506,34,2,1116,2075,0,1
506,35,2,1066,2081,0,1
506,36,3,1092,2087,0,1
506,37,3,1200,2116,0,1
506,38,1,1221,2141,0,1
506,39,2,1110,2247,0,1
506,40,1,1110,2247,0,1
506,41,0,1110,2249,1,1
506,42,1,1116,2255,0,1
506,43,2,844,2270,0,1
506,44,1,844,2270,0,1
506,45,3,1139,2419,0,1
506,46,1,1139,2419,0,1
506,47,0,1139,2423,1,1
506,48,3,1210,2438,1,1
506,49,1,1264,2492,0,1
506,50,2,1241,2496,0,1
506,51,1,1253,2509,0,1
506,52,0,1253,2613,1,1
506,53,1,1255,2615,0,1
506,54,0,1255,2713,1,1
507,0,0,0,1,1,1
507,1,1,78,78,0,1
507,2,0,78,98,1,1
507,3,1,82,102,0,1
507,4,0,82,140,1,1
507,5,1,167,224,0,1
507,6,0,167,226,1,1
507,7,2,163,230,1,1
507,8,1,180,251,0,1
507,9,0,180,299,1,1
507,10,1,191,309,0,1
507,11,0,191,319,1,1
507,12,2,200,332,1,1
507,13,1,200,335,0,1
507,14,0,200,423,1,1
508,0,0,0,8,1,1
508,1,3,678,23,1,1
508,2,1,678,23,0,1
509,0,0,0,26,1,1
509,1,2,124,157,1,1
509,2,1,124,157,0,1
509,3,0,124,161,1,1
509,4,2,147,223,1,1
509,5,2,147,232,1,1
509,6,2,335,433,1,1
509,7,2,423,633,1,1
509,8,1,466,676,0,1
509,9,0,466,821,1,1
509,10,2,544,918,1,1
509,11,1,610,985,0,1
509,12,0,610,989,1,1
509,13,1,618,997,0,1
509,14,0,618,1004,1,1
509,15,1,623,1009,0,1
509,16,2,617,1016,0,1
509,17,2,617,1031,0,1
509,18,1,625,1039,0,1
509,19,0,625,1086,1,1
509,20,2,615,1088,1,1
509,21,1,623,1098,0,1
509,22,0,623,1110,1,1
509,23,1,634,1121,0,1
509,24,2,621,1127,0,1
510,0,0,0,1,1,1
510,1,1,1,2,0,1
510,2,0,1,120,1,1
510,3,1,51,169,0,1
510,4,0,51,181,1,1
510,5,1,80,209,0,1
510,6,0,80,214,1,1
510,7,1,86,220,0,1
510,8,2,81,245,0,1
510,9,1,81,245,0,1
510,10,2,72,260,0,1
510,11,1,92,281,0,1
510,12,2,89,313,0,1
510,13,1,90,314,0,1
510,14,0,90,323,1,1
510,15,1,105,337,0,1
510,16,0,105,354,1,1
510,17,1,120,369,0,1
510,18,0,120,375,1,1
510,19,1,143,398,0,1
510,20,2,135,402,0,1
510,21,1,141,408,0,1
510,22,0,141,422,1,1
510,23,2,146,432,1,1
510,24,1,148,434,0,1
510,25,0,148,444,1,1
510,26,2,158,466,1,1
510,27,1,185,495,0,1
510,28,0,185,516,1,1
510,29,1,197,528,0,1
510,30,0,197,541,1,1
510,31,1,262,606,0,1
510,32,0,262,765,1,1
510,33,2,281,788,1,1
510,34,1,357,864,0,1
510,35,0,357,891,1,1
510,36,2,374,921,1,1
511,0,0,0,1,1,1
511,1,1,15,15,0,1
511,2,0,15,36,1,1
511,3,1,24,45,0,1
511,4,0,24,81,1,1
511,5,1,33,90,0,1
511,6,0,33,99,1,1
511,7,1,98,163,0,1
511,8,0,98,211,1,1
511,9,1,121,234,0,1
511,10,0,121,260,1,1
511,11,1,283,420,0,1
511,12,0,283,422,1,1
511,13,3,299,430,1,1
512,0,0,0,1,1,1
512,1,3,16,12,1,1
512,2,3,126,68,1,1
513,0,0,0,1,1,1
514,0,0,0,2,1,1
514,1,3,245,126,1,1
515,0,0,0,1,1,1
517,0,0,0,1,1,1
517,1,3,12,8,1,1
517,2,0,32,22,1,1
517,3,3,142,77,1,1
517,4,1,153,83,0,1
517,5,0,153,85,1,1
517,6,1,174,98,0,1
517,7,0,174,100,1,1
517,8,1,204,116,0,1
517,9,0,204,118,1,1
517,10,1,209,121,0,1
517,11,0,209,124,1,1
517,12,1,214,127,0,1
517,13,0,214,130,1,1
517,14,1,219,133,0,1
517,15,0,219,135,1,1
517,16,0,224,141,1,1
517,17,1,229,144,0,1
517,18,0,229,146,1,1
517,19,1,237,151,0,1
517,20,0,237,153,1,1
517,21,0,255,166,1,1
517,22,0,260,178,1,1
517,23,0,275,193,1,1
517,24,1,296,206,0,1
517,25,0,296,208,1,1
517,26,0,302,213,1,1
517,27,0,307,219,1,1
517,28,0,313,229,1,1
517,29,0,316,239,1,1
517,30,1,319,241,0,1
517,31,0,319,244,1,1
517,32,1,320,245,0,1
517,33,0,320,254,1,1
518,0,0,0,1,1,1
518,1,3,126,65,1,1
518,2,3,471,237,1,1
519,0,0,0,1,1,1
519,1,3,305,154,1,1
520,0,0,0,1,1,1
520,1,3,159,83,1,1
520,2,3,260,133,1,1
520,3,3,425,215,1,1
520,4,3,494,246,1,1
521,0,0,105,87,1,1
521,1,0,123,100,1,1
521,2,3,340,205,1,1
522,0,0,0,1,1,1
522,1,3,255,129,1,1
522,2,3,466,231,1,1
522,3,3,687,344,1,1
524,0,0,0,0,1,1.0
524,1,4,0,1,1,2.0
525,0,0,0,0,1,1.0
525,1,4,0,1,1,2.0
526,0,0,0,1,1,1
526,1,1,2,3,0,1
526,2,0,2,46,1,1
526,3,1,6,51,0,1
526,4,0,6,57,1,1
526,5,1,88,139,0,1
526,6,0,88,169,1,1
526,7,1,103,184,0,1
526,8,0,103,199,1,1
526,9,1,156,252,0,1
526,10,0,156,268,1,1
526,11,1,162,274,0,1
526,12,0,162,287,1,1
526,13,1,165,290,0,1
526,14,0,165,301,1,1
526,15,1,203,340,0,1
526,16,0,203,415,1,1
526,17,1,224,436,0,1
526,18,0,224,463,1,1
526,19,1,225,464,0,1
526,20,0,225,498,1,1
526,21,1,270,543,0,1
526,22,0,270,553,1,1
526,23,2,300,590,1,1
526,24,1,303,593,0,1
526,25,0,303,607,1,1
526,26,1,351,654,0,1
526,27,0,351,662,1,1
526,28,1,355,666,0,1
526,29,0,355,671,1,1
526,30,1,362,678,0,1
526,31,0,362,691,1,1
527,0,0,0,1,1,1
527,1,1,228,227,0,1
527,2,0,228,236,1,1
527,3,1,231,239,0,1
527,4,0,231,252,1,1
527,5,1,232,253,0,1
527,6,0,232,259,1,1
528,0,0,0,1,1,1
529,0,0,0,1,1,1
529,1,1,40,40,0,1
529,2,0,40,54,1,1
529,3,1,48,62,0,1
529,4,0,48,72,1,1
529,5,2,71,186,1,1
529,6,3,104,189,1,1
529,7,2,103,196,1,1
529,8,1,104,197,0,1
529,9,0,104,206,1,1
529,10,3,173,208,1,1
529,11,2,168,210,1,1
529,12,2,153,216,1,1
529,13,1,185,248,0,1
529,14,0,185,255,1,1
529,15,1,222,292,0,1
529,16,0,222,298,1,1
529,17,1,281,357,0,1
529,18,0,281,361,1,1
529,19,1,283,363,0,1
529,20,0,283,366,1,1
529,21,1,294,377,0,1
529,22,0,294,395,1,1
529,23,1,297,398,0,1
529,24,0,297,400,1,1
529,25,1,300,403,0,1
529,26,0,300,417,1,1
530,0,0,0,1,1,1
530,1,1,133,133,0,1
530,2,0,133,498,1,1
530,3,1,155,520,0,1
530,4,0,155,619,1,1
530,5,1,177,640,0,1
530,6,0,177,653,1,1
530,7,2,304,788,1,1
530,8,1,305,790,0,1
530,9,0,305,798,1,1
530,10,1,463,955,0,1
530,11,0,463,970,1,1
530,12,2,392,976,1,1
530,13,3,398,981,1,1
531,0,0,0,1,1,1
531,1,1,1,2,0,1
531,2,0,1,5,1,1
531,3,1,3,7,0,1
531,4,0,3,10,1,1
531,5,1,5,12,0,1
531,6,0,5,15,1,1
531,7,1,14,24,0,1
531,8,0,14,27,1,1
531,9,1,19,32,0,1
531,10,0,19,40,1,1
531,11,1,23,44,0,1
531,12,0,23,53,1,1
531,13,1,29,59,0,1
531,14,0,29,67,1,1
531,15,1,34,72,0,1
531,16,0,34,78,1,1
531,17,1,39,83,0,1
531,18,0,39,90,1,1
531,19,1,44,95,0,1
531,20,0,44,103,1,1
531,21,1,49,108,0,1
531,22,0,49,116,1,1
531,23,1,54,121,0,1
531,24,0,54,128,1,1
531,25,1,59,133,0,1
531,26,0,59,140,1,1
531,27,1,65,146,0,1
531,28,0,65,150,1,1
531,29,1,110,194,0,1
531,30,0,110,204,1,1
531,31,1,115,209,0,1
531,32,0,115,218,1,1
531,33,1,119,222,0,1
531,34,0,119,231,1,1
531,35,1,123,235,0,1
531,36,0,123,243,1,1
531,37,1,126,246,0,1
531,38,0,126,257,1,1
531,39,1,130,261,0,1
531,40,0,130,269,1,1
531,41,1,137,276,0,1
531,42,0,137,279,1,1
531,43,1,147,289,0,1
531,44,0,147,298,1,1
531,45,1,151,302,0,1
531,46,0,151,311,1,1
531,47,1,155,315,0,1
531,48,0,155,332,1,1
532,0,0,0,1,1,1
533,0,0,0,1,1,1
534,0,0,0,1,1,1
535,0,0,0,1,1,1.0
535,1,1,6,9,0,1.0
535,2,0,6,13,1,1.0
535,3,4,286,292,1,2.0
535,4,6,416,357,1,1.0
536,0,0,0,1,1,1
536,1,1,1,2,0,1
536,2,0,1,4,1,1
536,3,1,3,6,0,1
536,4,0,3,10,1,1
536,5,1,6,13,0,1
536,6,0,6,16,1,1
537,0,0,0,1,1,1
537,1,1,5,6,0,1
537,2,0,5,8,1,1
538,0,0,0,1,1,1
539,0,0,0,1,1,1.0
539,1,4,1,3,1,2.0
540,0,0,0,1,1,1.0
540,1,4,3,5,1,2.0
541,0,0,0,1,1,1
542,0,0,0,1,1,1
542,1,1,1,2,0,1
542,2,0,1,5,1,1
542,3,1,3,7,0,1
542,4,0,3,9,1,1
542,5,1,7,13,0,1
542,6,0,7,15,1,1
542,7,1,16,24,0,1
542,8,0,16,30,1,1
542,9,1,23,37,0,1
542,10,0,23,42,1,1
543,0,0,0,1,1,1
543,1,1,4,5,0,1
543,2,0,4,7,1,1
543,3,1,5,8,0,1
543,4,0,5,11,1,1
543,5,2,144,178,1,1
544,0,0,0,1,1,1
544,1,1,5,6,0,1
544,2,0,5,8,1,1
544,3,1,11,14,0,1
544,4,0,11,17,1,1
545,0,0,0,1,1,1
545,1,1,1,2,0,1
545,2,0,1,4,1,1
545,3,1,3,6,0,1
545,4,0,3,9,1,1
545,5,1,7,13,0,1
545,6,0,7,19,1,1
545,7,1,12,24,0,1
545,8,0,12,29,1,1
545,9,1,25,42,0,1
545,10,0,25,47,1,1
545,11,1,31,53,0,1
545,12,0,31,58,1,1
545,13,1,39,66,0,1
545,14,0,39,71,1,1
545,15,1,45,77,0,1
545,16,0,45,82,1,1
545,17,1,50,87,0,1
545,18,0,50,91,1,1
545,19,1,76,117,0,1
545,20,0,76,125,1,1
545,21,1,81,130,0,1
545,22,0,81,137,1,1
545,23,1,88,144,0,1
545,24,0,88,150,1,1
545,25,1,92,154,0,1
545,26,0,92,161,1,1
545,27,0,96,172,1,1
545,28,1,101,177,0,1
545,29,0,101,182,1,1
545,30,1,107,188,0,1
545,31,0,107,196,1,1
545,32,1,112,201,0,1
545,33,0,112,209,1,1
545,34,1,116,213,0,1
545,35,0,116,216,1,1
545,36,1,123,223,0,1
545,37,0,123,230,1,1
545,38,1,130,237,0,1
545,39,0,130,247,1,1
545,40,1,141,258,0,1
545,41,0,141,264,1,1
545,42,1,147,270,0,1
545,43,0,147,274,1,1
545,44,1,154,281,0,1
545,45,0,154,289,1,1
545,46,1,159,294,0,1
545,47,0,159,302,1,1
545,48,1,165,308,0,1
545,49,0,165,317,1,1
545,50,1,171,323,0,1
546,0,0,0,1,1,1
546,1,3,58,6,1,1
546,2,3,118,11,1,1
546,3,3,157,20,1,1
546,4,1,217,80,0,1
546,5,0,217,84,1,1
546,6,1,219,86,0,1
546,7,0,219,91,1,1
546,8,1,220,92,0,1
546,9,0,220,97,1,1
546,10,1,225,102,0,1
546,11,0,225,110,1,1
546,12,1,230,115,0,1
546,13,0,230,123,1,1
546,14,1,238,131,0,1
546,15,0,238,136,1,1
546,16,1,246,144,0,1
546,17,0,246,150,1,1
546,18,1,251,155,0,1
546,19,0,251,159,1,1
546,20,1,257,165,0,1
546,21,0,257,176,1,1
546,22,1,261,180,0,1
546,23,0,261,185,1,1
546,24,1,265,189,0,1
546,25,0,265,194,1,1
546,26,1,293,222,0,1
546,27,0,293,225,1,1
546,28,1,298,230,0,1
546,29,0,298,233,1,1
546,30,1,358,293,0,1
546,31,0,358,298,1,1
546,32,1,366,306,0,1
546,33,0,366,310,1,1
546,34,1,385,329,0,1
546,35,0,385,338,1,1
546,36,1,391,344,0,1
546,37,0,391,351,1,1
546,38,1,397,357,0,1
546,39,0,397,366,1,1
546,40,1,402,371,0,1
546,41,0,402,378,1,1
546,42,1,406,382,0,1
546,43,0,406,389,1,1
546,44,1,411,394,0,1
546,45,0,411,406,1,1
546,46,1,416,411,0,1
546,47,0,416,417,1,1
546,48,1,421,422,0,1
546,49,0,421,428,1,1
546,50,1,425,432,0,1
546,51,0,425,443,1,1
546,52,1,430,448,0,1
546,53,0,430,469,1,1
546,54,1,439,478,0,1
546,55,0,439,483,1,1
546,56,1,445,488,0,1
546,57,0,445,492,1,1
546,58,1,467,514,0,1
546,59,0,467,518,1,1
546,60,1,472,523,0,1
546,61,0,472,530,1,1
546,62,1,478,536,0,1
546,63,0,478,541,1,1
546,64,1,486,549,0,1
546,65,0,486,554,1,1
546,66,1,494,562,0,1
546,67,0,494,569,1,1
546,68,1,500,575,0,1
546,69,0,500,584,1,1
546,70,1,506,590,0,1
546,71,0,506,596,1,1
546,72,1,516,606,0,1
546,73,0,516,612,1,1
546,74,1,526,621,0,1
546,75,0,526,630,1,1
546,76,1,532,636,0,1
546,77,0,532,642,1,1
546,78,1,546,656,0,1
546,79,0,546,660,1,1
546,80,1,556,670,0,1
546,81,0,556,674,1,1
546,82,1,567,685,0,1
546,83,0,567,689,1,1
546,84,1,581,703,0,1
546,85,0,581,706,1,1
546,86,1,587,712,0,1
546,87,0,587,718,1,1
546,88,1,595,726,0,1
546,89,0,595,732,1,1
546,90,1,609,746,0,1
546,91,0,609,753,1,1
546,92,1,624,768,0,1
546,93,0,624,773,1,1
546,94,1,632,781,0,1
546,95,0,632,785,1,1
546,96,1,641,794,0,1
546,97,0,641,802,1,1
546,98,1,667,828,0,1
546,99,0,667,831,1,1
547,0,0,0,8,1,1
547,1,1,5,15,0,1
547,2,0,5,18,1,1
547,3,1,10,23,0,1
547,4,0,10,28,1,1
547,5,1,20,38,0,1
547,6,0,20,41,1,1
547,7,1,25,46,0,1
547,8,0,25,57,1,1
547,9,1,29,61,0,1
547,10,0,29,69,1,1
